Three Lives and Only One Death 	1996	comedy
Babysitter, The 	1995	drama,thriller
Getting Even with Dad 	1994	comedy
Mad Dog Time 	1996	crime
Children of the Revolution 	1997	comedy
World of Apu, The 	1996	drama
Sprung 	1997	comedy
Dream With the Fishes 	1997	drama
Wings of Courage 	1995	adventure,romance
Wedding Gift, The 	1994	drama
Race the Sun 	1996	drama
Losing Isaiah 	1995	drama
New Jersey Drive 	1995	crime,drama
Fear, The 	1995	horror
Mr. Wonderful 	1993	comedy,romance
Trial by Jury 	1994	thriller
Good Man in Africa, A 	1994	action,adventure
Kaspar Hauser 	1996	drama
Object of My Affection, The 	1998	comedy,romance
Witness 	1985	drama,romance,thriller
Senseless 	1998	comedy
Nowhere 	1997	drama
Underground 	1996	war
Jefferson in Paris 	1995	drama
Far From Home: The Adventures of Yellow Dog 	1995	adventure,children
Foreign Student 	1994	drama
I Don't Want to Talk About It 	1993	drama
Twin Town 	1997	comedy,crime
Enfer, L' 	1994	drama
Aiqing wansui 	1996	drama
Cosi 	1997	comedy
All Over Me 	1997	drama
Being Human 	1993	drama
Amazing Panda Adventure, The 	1995	adventure,children
Beans of Egypt, Maine, The 	1994	drama
Scarlet Letter, The 	1926	drama
Johns 	1996	drama
It Takes Two 	1995	comedy
Frankie Starlight 	1995	drama,romance
Shadows 	1988	drama
Show, The 	1995	documentary
The Courtyard 	1995	action,thriller
Dream Man 	1995	thriller
Destiny Turns on the Radio 	1995	comedy
Glass Shield, The 	1994	drama
Hunted, The 	1995	action
Underneath, The 	1995	mystery,thriller
Safe Passage 	1994	drama
Secret Adventures of Tom Thumb, The 	1993	adventure,children
Condition Red 	1995	action,drama,thriller
Yankee Zulu 	1996	comedy,drama
Aparajito 	1996	drama
Hostile Intentions 	1994	action,drama,thriller
Clean Slate 	1981	crime
Tigrero: A Film That Was Never Made 	1994	documentary,drama
Eye of Vichy, The 	1993	documentary
Promise, The 	1994	romance
To Cross the Rubicon 	1991	drama
Daens 	1992	drama
Man from Down Under, The 	1943	drama
Careful 	1992	comedy
Vermont Is For Lovers 	1992	comedy,romance
Vie est belle, La 	1987	comedy,drama
Quartier Mozart 	1992	comedy
Touki Bouki 	1973	drama
Wend Kuuni 	1982	drama
Spirits of the Dead 	1968	horror
Pharaoh's Army 	1995	war
I, Worst of All 	1990	drama
Hungarian Fairy Tale, A 	1987	fantasy
Death in the Garden 	1956	drama
Collectionneuse, La 	1967	drama
Baton Rouge 	1988	thriller
Liebelei 	1933	romance
Woman in Question, The 	1950	mystery
T-Men 	1947	film_noir
Invitation, The 	1986	drama
Symphonie pastorale, La 	1946	drama
American Dream 	1990	documentary
Lashou shentan 	1992	action,crime,drama
Terror in a Texas Town 	1958	western
Salut cousin! 	1997	comedy,drama
Schizopolis 	1997	comedy
To Have, or Not 	1997	drama
Duoluo tianshi 	1998	drama
Magic Hour, The 	1998	drama
Death in Brunswick 	1996	comedy
Everest 	1998	documentary
Shopping 	1996	action,thriller
Nemesis 2: Nebula 	1995	action,sci_fi,thriller
Romper Stomper 	1992	action,drama
City of Industry 	1997	crime,thriller
Someone Else's America 	1996	drama
Guantanamera 	1997	comedy
Office Killer 	1997	thriller
Price Above Rubies, A 	1998	drama
Angela 	1996	drama
He Walked by Night 	1948	crime,film_noir,thriller
Love Serenade 	1997	comedy
Deceiver 	1997	crime
Hurricane Streets 	1998	drama
Buddy 	1997	adventure,children,drama
B*A*P*S 	1997	comedy
Truth or Consequences, N.M. 	1997	action,crime,romance
Intimate Relations 	1997	comedy
Leading Man, The 	1998	romance
Tokyo Fist 	1998	action,drama
Reluctant Debutante, The 	1958	comedy,drama
Warriors of Virtue 	1997	action,adventure,children,fantasy
Desert Winds 	1995	drama
Hugo Pool 	1997	romance
King of New York 	1990	action,crime
All Things Fair 	1996	drama
Sixth Man, The 	1997	comedy
Butterfly Kiss 	1996	thriller
Paris, France 	1993	comedy
C?r?monie, La 	1996	drama
Hush 	1998	thriller
Nightwatch 	1997	horror,thriller
Nobody Loves Me 	1996	comedy,drama
Wife, The 	1996	comedy,drama
Lamerica 	1994	drama
Nico Icon 	1995	documentary
Silence of the Palace, The 	1996	drama
Slingshot, The 	1993	comedy,drama
Land and Freedom 	1996	war
? k?ldum klaka 	1996	comedy,drama
Etz Hadomim Tafus 	1996	drama
Two Friends 	1986	drama
Brothers in Trouble 	1996	drama
Girls Town 	1996	drama
Normal Life 	1996	crime,drama
Bitter Sugar 	1996	drama
Eighth Day, The 	1996	drama
Dadetown 	1996	documentary
Some Mother's Son 	1996	drama
Angel Baby 	1997	drama
Sudden Manhattan 	1997	comedy
Butcher Boy, The 	1998	drama
Men With Guns 	1998	action,drama
Hana-bi 	1998	comedy,crime,drama
Niagara, Niagara 	1998	drama
Big One, The 	1998	comedy,documentary
Butcher Boy, The 	1998	drama
Spanish Prisoner, The 	1998	drama,thriller
Temptress Moon 	1997	romance
Entertaining Angels: The Dorothy Day Story 	1996	drama
Chairman of the Board 	1998	comedy
Favor, The 	1994	comedy,romance
Little City 	1998	comedy,romance
Target 	1996	action,drama
Substance of Fire, The 	1996	drama
Getting Away With Murder 	1996	comedy
Small Faces 	1996	drama
New Age, The 	1994	drama
Rough Magic 	1997	drama,romance
Nothing Personal 	1997	drama,war
8 Heads in a Duffel Bag 	1997	comedy
Brother's Kiss, A 	1997	drama
Ripe 	1997	drama
Next Step, The 	1997	drama
Wedding Bell Blues 	1997	comedy
MURDER and murder 	1997	crime,drama,mystery
Tainted 	1998	comedy,thriller
Further Gesture, A 	1998	drama
Kika 	1993	drama
Mirage 	1995	action,thriller
Mamma Roma 	1962	drama
Sunchaser, The 	1996	drama
War at Home, The 	1996	drama
Sweet Nothing 	1996	drama
Mat' i syn 	1998	drama
B. Monkey 	1998	romance,thriller
Sliding Doors 	1998	drama,romance
You So Crazy 	1994	comedy
Scream of Stone 	1996	drama
